iter	MAE
3255	514.7945171
3256	514.780977
3257	514.7728954
3258	514.7641308
3259	514.7478411
3260	514.6972471
3261	514.6620342
3262	514.6161783
3263	514.5658819
3264	514.5538415
3265	514.5136494
3266	514.5065384
3267	514.4719923
3268	514.466384
3269	514.4605205
3270	514.4457049
3271	514.4379562
3272	514.4220399
3273	514.4182597
3274	514.3849626
3275	514.3777905
3276	514.3442207
3277	514.315778
3278	514.2973534
3279	514.2639058
3280	514.2002542
3281	514.1702542
3282	514.1519283
3283	514.1371196
3284	514.1281664
3285	514.1002313
3286	514.0313754
3287	514.0235704
3288	513.9170465
3289	513.8790016
3290	513.8607141
3291	513.851223
3292	513.8407891
3293	513.8254628
3294	513.8094184
3295	513.7939346
3296	513.7080107
3297	513.6659173
3298	513.630101
3299	513.621306
3300	513.6006808
3301	513.5413189
3302	513.4953939
3303	513.4703107
3304	513.4602959
3305	513.434668
3306	513.4303819
3307	513.4206909
3308	513.3899638
3309	513.370739
3310	513.3246475
3311	513.293993
3312	513.263411
3313	513.250455
3314	513.2449742
3315	513.2197997
3316	513.1385798
3317	513.1238674
3318	513.0966854
3319	513.0758017
3320	513.0601766
3321	513.0285581
3322	512.9304334
3323	512.9134741
3324	512.8882428
3325	512.8348081
3326	512.8131265
3327	512.8032266
3328	512.7949227
3329	512.7771448
3330	512.7402411
3331	512.7293531
3332	512.698797
3333	512.6711494
3334	512.6600159
3335	512.653459
3336	512.6426702
3337	512.6351029
3338	512.6110818
3339	512.5811757
3340	512.5416471
3341	512.5254651
3342	512.4930449
3343	512.4889734
3344	512.4656372
3345	512.3810081
3346	512.3651109
3347	512.3422083
3348	512.3185484
3349	512.2936155
3350	512.2874643
3351	512.2577198
3352	512.2316865
3353	512.1676061
3354	512.144
3355	512.1334058
3356	512.1293963
3357	512.0991984
3358	512.0939981
3359	512.0814646
3360	512.0771967
3361	512.0540004
3362	511.9755097
3363	511.9520664
3364	511.9330744
3365	511.9261783
3366	511.8982602
3367	511.8776793
3368	511.8488141
3369	511.8037728
3370	511.7934423
3371	511.6913295
3372	511.6772145
3373	511.668342
3374	511.6495655
3375	511.6307093
3376	511.6198753
3377	511.6028995
3378	511.5894883
3379	511.5401454
3380	511.536133
3381	511.4547333
3382	511.4300453
3383	511.4164919
3384	511.3977636
3385	511.3822553
3386	511.3710273
3387	511.3562413
3388	511.3438774
3389	511.3225331
3390	511.2975407
3391	511.2903248
3392	511.2722953
3393	511.2617789
3394	511.2348216
3395	511.2269969
3396	511.194452
3397	511.1755109
3398	511.1429715
3399	511.1173675
3400	511.106012
3401	511.0740836
3402	511.0413166
3403	511.0157124
3404	511.0043476
3405	510.9305494
3406	510.8912114
3407	510.8759729
3408	510.8712152
3409	510.8399478
3410	510.8076848
3411	510.7973161
3412	510.782368
3413	510.768501
3414	510.7509501
3415	510.7272204
3416	510.7187999
3417	510.7083278
3418	510.6803504
3419	510.6579048
3420	510.6443729
3421	510.6333745
3422	510.6103947
3423	510.5938196
3424	510.5388707
3425	510.524693
3426	510.502329
3427	510.4946814
3428	510.4855568
3429	510.4742648
3430	510.4682379
3431	510.4620324
3432	510.4478264
3433	510.4089466
3434	510.401958
3435	510.3449517
3436	510.2964
3437	510.2762867
3438	510.2557258
3439	510.2396765
3440	510.2357648
3441	510.2146915
3442	510.1435845
3443	510.0898696
3444	510.0713606
3445	509.9992081
3446	509.9021052
3447	509.8779103
3448	509.8495797
3449	509.7757777
3450	509.7625826
3451	509.7267991
3452	509.7098038
3453	509.6635447
3454	509.6612255
3455	509.5828724
3456	509.5645918
3457	509.5587338
3458	509.5309953
3459	509.5046715
3460	509.4813367
3461	509.4556006
3462	509.4497917
3463	509.4368917
3464	509.3714813
3465	509.341741
3466	509.3155016
3467	509.2704551
3468	509.2268985
3469	509.1805042
3470	509.1618109
3471	509.1407927
3472	509.1237563
3473	509.0701728
3474	509.0660637
3475	509.0368014
3476	509.021211
3477	509.013929
3478	508.8993836
3479	508.8428334
3480	508.8388984
3481	508.7685782
3482	508.7345986
3483	508.681594
3484	508.6763338
3485	508.6608859
3486	508.6044609
3487	508.5712382
3488	508.565905
3489	508.5494992
3490	508.529994
3491	508.5203873
3492	508.4502672
3493	508.436123
3494	508.4094212
3495	508.3761048
3496	508.342247
3497	508.257172
3498	508.2524069
3499	508.2378255
3500	508.1893496
3501	508.1736257
3502	508.1625532
3503	508.1550741
3504	508.1314564
3505	508.1155681
3506	508.0962387
3507	508.0741375
3508	508.0347222
3509	508.0061855
3510	508.0002637
3511	507.9865911
3512	507.9566913
3513	507.9462594
3514	507.9391909
3515	507.8905403
3516	507.8662309
3517	507.8519337
3518	507.8141593
3519	507.7353226
3520	507.7030319
3521	507.6924415
3522	507.6756721
3523	507.6411585
3524	507.5585778
3525	507.5475706
3526	507.5358137
3527	507.4824296
3528	507.4537793
3529	507.4358405
3530	507.4268345
3531	507.423806
3532	507.4186511
3533	507.3872741
3534	507.3358989
3535	507.303115
3536	507.2969322
3537	507.2881056
3538	507.2418622
3539	507.1983004
3540	507.1723176
3541	507.1563714
3542	507.1358664
3543	507.1049328
3544	507.0808026
3545	507.0260752
3546	507.0066637
3547	506.9837093
3548	506.973461
3549	506.9584439
3550	506.9447786
3551	506.9326631
3552	506.9085116
3553	506.8851207
3554	506.8733021
3555	506.8270343
3556	506.7423491
3557	506.7333825
3558	506.6937256
3559	506.6800213
3560	506.6599335
3561	506.6408025
3562	506.6159351
3563	506.5908023
3564	506.5832435
3565	506.5783585
3566	506.5753806
3567	506.5668132
3568	506.5315584
3569	506.5033705
3570	506.4659598
3571	506.4186196
3572	506.3995334
3573	506.3952774
3574	506.355787
3575	506.3364783
3576	506.3134864
3577	506.2785081
3578	506.2507422
3579	506.2275041
3580	506.2141463
3581	506.1747521
3582	506.1628559
3583	506.1603473
3584	506.0722481
3585	506.0461842
3586	505.9819275
3587	505.9729326
3588	505.9549128
3589	505.9134742
3590	505.8994782
3591	505.855977
3592	505.8058298
3593	505.7879444
3594	505.7548444
3595	505.6958237
3596	505.6799357
3597	505.6597927
3598	505.6527474
3599	505.6400681
3600	505.6275111
3601	505.6159194
3602	505.5809698
3603	505.5728737
3604	505.5378248
3605	505.5183384
3606	505.4605767
3607	505.4542201
3608	505.4364634
3609	505.3943371
3610	505.3680204
3611	505.3013288
3612	505.2700446
3613	505.2630665
3614	505.1938368
3615	505.1726848
3616	505.1576291
3617	505.137862
3618	505.0838679
3619	505.0703331
3620	505.056624
3621	505.0507653
3622	504.9692842
3623	504.9619604
3624	504.9576647
3625	504.9505025
3626	504.8998888
3627	504.8474394
3628	504.836468
3629	504.8138621
3630	504.7853898
3631	504.7777705
3632	504.710674
3633	504.6960595
3634	504.6842
3635	504.6653938
3636	504.6526739
3637	504.6283478
3638	504.6237725
3639	504.5653231
3640	504.5319692
3641	504.52243
3642	504.5150964
3643	504.5002361
3644	504.4940134
3645	504.4874338
3646	504.4772129
3647	504.4127137
3648	504.333459
3649	504.270027
3650	504.256462
3651	504.2468481
3652	504.1785216
3653	504.1594233
3654	504.138789
3655	504.1164931
3656	504.1095473
3657	504.104591
3658	504.0822736
3659	504.0691588
3660	504.0624345
3661	504.0368923
3662	504.0038554
3663	503.9269255
3664	503.8962486
3665	503.8406007
3666	503.8037414
3667	503.7526565
3668	503.734516
3669	503.6959168
3670	503.6641554
3671	503.6170368
3672	503.6029914
3673	503.5805427
3674	503.5663376
3675	503.5362933
3676	503.5231506
3677	503.5114715
3678	503.5025747
3679	503.479484
3680	503.4692344
3681	503.454346
3682	503.4492468
3683	503.4445027
3684	503.4271597
3685	503.4056148
3686	503.3797765
3687	503.3553889
3688	503.3473358
3689	503.3352568
3690	503.3074417
3691	503.2835543
3692	503.2682233
3693	503.2526328
3694	503.2421695
3695	503.2371547
3696	503.1620952
3697	503.1571424
3698	503.1303627
3699	503.107684
3700	503.0707395
3701	503.0411793
3702	502.9758118
3703	502.9642107
3704	502.9289627
3705	502.9258775
3706	502.8930018
3707	502.8548699
3708	502.8306992
3709	502.822553
3710	502.7970251
3711	502.7816483
3712	502.7710284
3713	502.6811812
3714	502.6634004
3715	502.6579098
3716	502.6044795
3717	502.5974071
3718	502.5469152
3719	502.4949653
3720	502.3593811
3721	502.3507818
3722	502.338854
3723	502.3345595
3724	502.3086262
3725	502.2912889
3726	502.261744
3727	502.2511494
3728	502.2464014
3729	502.2395479
3730	502.2196334
3731	502.216537
3732	502.1967354
3733	502.1819364
3734	502.1669589
3735	502.159687
3736	502.148339
3737	502.1154267
3738	502.0785213
3739	502.0655545
3740	502.0597488
3741	502.0356472
3742	502.0294693
3743	502.0196614
3744	501.9865867
3745	501.9808459
3746	501.9711579
3747	501.9467536
3748	501.9375417
3749	501.934105
3750	501.861949
3751	501.8441547
3752	501.8353382
3753	501.8284015
3754	501.7985455
3755	501.7839979
3756	501.7704263
3757	501.6865484
3758	501.6767281
3759	501.5980905
3760	501.5951916
3761	501.5892089
3762	501.5313336
3763	501.5270135
3764	501.4732925
3765	501.4274713
3766	501.3757999
3767	501.3710419
3768	501.3535496
3769	501.2866517
3770	501.2734712
3771	501.236262
3772	501.2219337
3773	501.1964397
3774	501.1876778
3775	501.154979
3776	501.116962
3777	501.1072422
3778	501.0796153
3779	501.0395588
3780	501.0241436
3781	501.0177929
3782	500.9961881
3783	500.991435
3784	500.959071
3785	500.9368704
3786	500.8844341
3787	500.8769415
3788	500.8485053
3789	500.8161504
3790	500.79356
3791	500.7603914
3792	500.7415545
3793	500.7203977
3794	500.7011159
3795	500.6580313
3796	500.5800209
3797	500.5325273
3798	500.4982555
3799	500.4797989
3800	500.474015
3801	500.4263843
3802	500.4126616
3803	500.4068376
3804	500.4000517
3805	500.3680155
3806	500.2997435
3807	500.2920033
3808	500.2883059
3809	500.2763899
3810	500.2621159
3811	500.248144
3812	500.2299508
3813	500.2258908
3814	500.1884735
3815	500.1693954
3816	500.1129663
3817	500.0847054
3818	500.0579733
3819	500.0356419
3820	500.0229526
3821	500.0179842
3822	500.0126223
3823	499.9653555
3824	499.9532481
3825	499.9463369
3826	499.9356637
3827	499.9166528
3828	499.9055969
3829	499.8864864
3830	499.8651604
3831	499.8551901
3832	499.8343972
3833	499.8325697
3834	499.8267319
3835	499.7972806
3836	499.7913941
3837	499.7858673
3838	499.7671708
3839	499.7523902
3840	499.7085467
3841	499.702414
3842	499.6957645
3843	499.6597634
3844	499.6397094
3845	499.5874501
3846	499.5564013
3847	499.5324113
3848	499.5229557
3849	499.5059077
3850	499.5028167
3851	499.4958388
3852	499.4826718
3853	499.4581543
3854	499.4539099
3855	499.4415622
3856	499.4387751
3857	499.4331577
3858	499.4193486
3859	499.3969841
3860	499.3907648
3861	499.3782449
3862	499.3611098
3863	499.3047168
3864	499.2879287
3865	499.2783937
3866	499.2691945
3867	499.197214
3868	499.1945558
3869	499.1757488
3870	499.0915818
3871	499.0655634
3872	499.0590513
3873	499.0370671
3874	498.981893
3875	498.958348
3876	498.940836
3877	498.9337082
3878	498.9223371
3879	498.915154
3880	498.9017279
3881	498.8939915
3882	498.8699319
3883	498.863783
3884	498.8093588
3885	498.7971803
3886	498.7228219
3887	498.694475
3888	498.6749731
3889	498.6427793
3890	498.6239308
3891	498.6196769
3892	498.5782079
3893	498.574051
3894	498.5675991
3895	498.5464509
3896	498.5179659
3897	498.5107503
3898	498.4523255
3899	498.4004779
3900	498.3715453
3901	498.3640311
3902	498.3440031
3903	498.3117403
3904	498.2895292
3905	498.2411108
3906	498.2316371
3907	498.1752087
3908	498.1716333
3909	498.1451362
3910	498.0410094
3911	498.0113188
3912	497.9908836
3913	497.9823726
3914	497.9793211
3915	497.9701399
3916	497.9466029
3917	497.9009863
3918	497.8877385
3919	497.8717651
3920	497.7826489
3921	497.7435538
3922	497.7409964
3923	497.72821
3924	497.6811921
3925	497.6647503
3926	497.6148053
3927	497.5524936
3928	497.5296999
3929	497.518273
3930	497.5097651
3931	497.4959213
3932	497.4830091
3933	497.4659924
3934	497.4518701
3935	497.4456833
3936	497.4368666
3937	497.4071758
3938	497.3923734
3939	497.3714319
3940	497.3406764
3941	497.3296869
3942	497.315044
3943	497.2953935
3944	497.2124762
3945	497.1987909
3946	497.1839662
3947	497.1775692
3948	497.1222739
3949	497.0964643
3950	497.0913048
3951	497.0763957
3952	497.0636412
3953	497.0580955
3954	496.9854633
3955	496.9673724
3956	496.9523102
3957	496.9389738
3958	496.889319
3959	496.8538335
3960	496.8475398
3961	496.8343097
3962	496.8204264
3963	496.8042702
3964	496.760734
3965	496.7533419
3966	496.7454873
3967	496.7399965
3968	496.6940985
3969	496.6703171
3970	496.6012751
3971	496.5829182
3972	496.5535853
3973	496.5330004
3974	496.5102817
3975	496.4952928
3976	496.4720416
3977	496.4499954
3978	496.4204903
3979	496.3976264
3980	496.3941961
3981	496.3888273
3982	496.3843106
3983	496.3437483
3984	496.3332717
3985	496.3255133
3986	496.3124067
3987	496.29832
3988	496.2865655
3989	496.2780934
3990	496.2276384
3991	496.2060575
3992	496.1829878
3993	496.1709409
3994	496.162649
3995	496.131614
3996	496.1143287
3997	496.0924182
3998	496.0534953
3999	496.0434948
4000	496.0371258
4001	496.0278767
4002	495.9549499
4003	495.9418198
4004	495.9269038
4005	495.9197248
4006	495.912555
4007	495.9086771
4008	495.9040163
4009	495.8873388
4010	495.8660302
4011	495.8403899
4012	495.8176753
4013	495.8062597
4014	495.8031252
4015	495.7946678
4016	495.7892105
4017	495.7738718
4018	495.7276108
4019	495.7065685
4020	495.6803195
4021	495.6577813
4022	495.5705956
4023	495.5513913
4024	495.5334835
4025	495.5130862
4026	495.4922972
4027	495.4877874
4028	495.4822026
4029	495.4688897
4030	495.4567985
4031	495.4444044
4032	495.4393872
4033	495.4185081
4034	495.4073972
4035	495.3854268
4036	495.375052
4037	495.3485468
4038	495.3373285
4039	495.3136087
4040	495.269797
4041	495.2612187
4042	495.2530499
4043	495.2456469
4044	495.2241021
4045	495.2128886
4046	495.2051484
4047	495.1229593
4048	495.110972
4049	495.0875229
4050	495.0412593
4051	495.0135042
4052	494.9146067
4053	494.9078924
4054	494.8991218
4055	494.8955741
4056	494.8577656
4057	494.8471999
4058	494.8421204
4059	494.8104817
4060	494.8011129
4061	494.7953225
4062	494.7914738
4063	494.764147
4064	494.755955
4065	494.7028889
4066	494.661868
4067	494.6459431
4068	494.6244012
4069	494.6069913
4070	494.542185
4071	494.5296236
4072	494.5211433
4073	494.5104486
4074	494.4818561
4075	494.4535166
4076	494.4352612
4077	494.4261172
4078	494.4101091
4079	494.3777548
4080	494.3716402
4081	494.3511063
4082	494.3171816
4083	494.2430101
4084	494.2365529
4085	494.2114056
4086	494.2072492
4087	494.2024975
4088	494.1969851
4089	494.1322181
4090	494.1098471
4091	494.0952691
4092	494.0920264
4093	494.0475222
4094	494.0334882
4095	494.0250754
4096	493.963666
4097	493.9573067
4098	493.9479689
4099	493.9373555
4100	493.9269211
4101	493.9110724
4102	493.8997205
4103	493.878158
4104	493.860373
4105	493.8488991
4106	493.8374905
4107	493.823798
4108	493.8183584
4109	493.7882029
4110	493.7689363
4111	493.766125
4112	493.7581477
4113	493.7485623
4114	493.725139
4115	493.7155393
4116	493.7128703
4117	493.6938589
4118	493.6891599
4119	493.6749189
4120	493.66569
4121	493.6615087
4122	493.5814855
4123	493.5303264
4124	493.5201091
4125	493.501575
4126	493.4876817
4127	493.4614995
4128	493.3857075
4129	493.3829956
4130	493.3487978
4131	493.3231598
4132	493.2966437
4133	493.2014788
4134	493.1979672
4135	493.1956918
4136	493.1852809
4137	493.1806735
4138	493.1707631
4139	493.134433
4140	493.1111404
4141	493.0980159
4142	493.0356135
4143	493.0031866
4144	492.9997897
4145	492.9833932
4146	492.9634831
4147	492.885592
4148	492.8803036
4149	492.8409682
4150	492.8339944
4151	492.8251923
4152	492.819779
4153	492.8126131
4154	492.7885325
4155	492.7649213
4156	492.7132985
4157	492.6854926
4158	492.6828961
4159	492.6685238
4160	492.6555838
4161	492.6506347
4162	492.6404468
4163	492.6138768
4164	492.6068305
4165	492.587497
4166	492.5861396
4167	492.5583768
4168	492.5471012
4169	492.5240222
4170	492.5005074
4171	492.4891183
4172	492.4793743
4173	492.4289355
4174	492.3783826
4175	492.364475
4176	492.3460475
4177	492.3368589
4178	492.2478449
4179	492.2332
4180	492.1830028
4181	492.1544108
4182	492.1382998
4183	492.1254504
4184	492.1063937
4185	492.0938847
4186	492.0386306
4187	492.0281642
4188	492.0199546
4189	492.0094862
4190	491.9834332
4191	491.9725142
4192	491.9543089
4193	491.9164217
4194	491.8789482
4195	491.8712947
4196	491.8228618
4197	491.8141656
4198	491.8117798
4199	491.7767717
4200	491.7691886
4201	491.7493166
4202	491.7078164
4203	491.7049243
4204	491.6953643
4205	491.6817455
4206	491.6733003
4207	491.608031
4208	491.599612
4209	491.5954353
4210	491.5807712
4211	491.5548809
4212	491.532791
4213	491.5238213
4214	491.5126846
4215	491.504113
4216	491.4707077
4217	491.4559634
4218	491.4520597
4219	491.4386305
4220	491.4349634
4221	491.4267606
4222	491.4161413
4223	491.4064297
4224	491.3748331
4225	491.3060269
4226	491.2435541
4227	491.2154715
4228	491.2084749
4229	491.1312359
4230	491.1278149
4231	491.1134723
4232	491.1034624
4233	491.100861
4234	491.0971021
4235	491.0746919
4236	491.0518959
4237	491.0406532
4238	491.0376634
4239	491.018901
4240	491.013106
4241	490.9845283
4242	490.9664443
4243	490.9530019
4244	490.936918
4245	490.9180607
4246	490.856576
4247	490.8517504
4248	490.8431025
4249	490.8341512
4250	490.8235408
4251	490.8218998
4252	490.7910078
4253	490.7576308
4254	490.7285893
4255	490.7270501
4256	490.7237264
4257	490.688
4258	490.667354
4259	490.6615984
4260	490.6579367
4261	490.6537564
4262	490.6398698
4263	490.6011475
4264	490.5899797
4265	490.5779264
4266	490.5222481
4267	490.507382
4268	490.4473748
4269	490.4117397
4270	490.3917484
4271	490.3837116
4272	490.3390367
4273	490.3234055
4274	490.3146127
4275	490.3019693
4276	490.2929028
4277	490.2890294
4278	490.2489226
4279	490.2376859
4280	490.2226622
4281	490.1944002
4282	490.1651761
4283	490.1517103
4284	490.1239711
4285	490.1071035
4286	490.0566523
4287	490.0508375
4288	489.9967962
4289	489.9770022
4290	489.9502342
4291	489.917279
4292	489.9056289
4293	489.9040461
4294	489.8973919
4295	489.8826926
4296	489.861457
4297	489.8513097
4298	489.8481906
4299	489.821265
4300	489.8069729
4301	489.802717
4302	489.7811535
4303	489.7494801
4304	489.7375464
4305	489.7340066
4306	489.7177661
4307	489.7007508
4308	489.6958274
4309	489.6740454
4310	489.6526962
4311	489.6492695
4312	489.6070081
4313	489.5258018
4314	489.5029954
4315	489.4520187
4316	489.4285996
4317	489.4130644
4318	489.3406184
4319	489.2921279
4320	489.2736219
4321	489.248402
4322	489.2431475
4323	489.2009878
4324	489.1973467
4325	489.1634623
4326	489.1520053
4327	489.1330661
4328	489.1303906
4329	489.1012495
4330	489.0970222
4331	489.0551135
4332	489.0226989
4333	488.9960628
4334	488.96359
4335	488.9526328
4336	488.9490194
4337	488.9216624
4338	488.9183106
4339	488.9063129
4340	488.8991964
4341	488.8712208
4342	488.8433429
4343	488.7939605
4344	488.7720209
4345	488.7686972
4346	488.75848
4347	488.7493688
4348	488.7190026
4349	488.6897047
4350	488.6872702
4351	488.6778767
4352	488.6652245
4353	488.622319
4354	488.6171184
4355	488.598161
4356	488.5872806
4357	488.5823282
4358	488.567488
4359	488.5468182
4360	488.5365154
4361	488.5296759
4362	488.4867943
4363	488.47457
4364	488.4639827
4365	488.4214928
4366	488.4188064
4367	488.3992884
4368	488.3867577
4369	488.3707691
4370	488.3547381
4371	488.3184455
4372	488.3002407
4373	488.2695047
4374	488.2518323
4375	488.2395462
4376	488.2242084
4377	488.1616331
4378	488.1565346
4379	488.1438795
4380	488.1377481
4381	488.0885611
4382	488.0855503
4383	488.0803392
4384	488.0679406
4385	488.0643107
4386	488.0479642
4387	488.0418145
4388	488.0391175
4389	488.0122954
4390	488.0072514
4391	487.989697
4392	487.9857642
4393	487.9629266
4394	487.9312378
4395	487.9002158
4396	487.879946
4397	487.8656013
4398	487.8358808
4399	487.8202475
4400	487.8168821
4401	487.8127748
4402	487.7770237
4403	487.7560461
4404	487.7347238
4405	487.7287749
4406	487.7159953
4407	487.7088558
4408	487.7026329
4409	487.6945346
4410	487.6888175
4411	487.6809988
4412	487.6639076
4413	487.6484802
4414	487.6291972
4415	487.6134569
4416	487.6095496
4417	487.571678
4418	487.5623225
4419	487.5569422
4420	487.5553547
4421	487.5359889
4422	487.5222151
4423	487.4740349
4424	487.4419801
4425	487.4255443
4426	487.4182393
4427	487.398655
4428	487.3886503
4429	487.3799838
4430	487.3746685
4431	487.3704073
4432	487.3616642
4433	487.3461001
4434	487.3078084
4435	487.2830317
4436	487.2775282
4437	487.2644211
4438	487.2535617
4439	487.2520998
4440	487.2386691
4441	487.1885888
4442	487.176458
4443	487.1575286
4444	487.1455964
4445	487.1176656
4446	487.1131113
4447	487.1097294
4448	487.0927762
4449	487.0778048
4450	487.0715366
4451	487.0450174
4452	487.0299336
4453	486.975591
4454	486.9633693
4455	486.9590592
4456	486.954784
4457	486.8905451
4458	486.8628743
4459	486.8571336
4460	486.8535335
4461	486.8459408
4462	486.8299348
4463	486.8057374
4464	486.8014333
4465	486.7951981
4466	486.7718726
4467	486.7623332
4468	486.7485793
4469	486.7404274
4470	486.7350433
4471	486.7208563
4472	486.6380827
4473	486.6305724
4474	486.6228428
4475	486.6168296
4476	486.5959916
4477	486.5877454
4478	486.5729281
4479	486.5583304
4480	486.5394011
4481	486.5244788
4482	486.5121739
4483	486.4571821
4484	486.4468965
4485	486.4294221
4486	486.3467041
4487	486.3382757
4488	486.3082958
4489	486.2708482
4490	486.2646
4491	486.2556518
4492	486.2128322
4493	486.1975013
4494	486.1786514
4495	486.1742733
4496	486.1561818
4497	486.1496068
4498	486.1365438
4499	486.1309563
4500	486.1078628
4501	486.0973311
4502	486.083382
4503	486.0655759
4504	486.0246003
4505	485.9874215
4506	485.979639
4507	485.975618
4508	485.9663661
4509	485.9608642
4510	485.954969
4511	485.9391194
4512	485.9326575
4513	485.9110971
4514	485.8884936
4515	485.8617368
4516	485.8561825
4517	485.8349658
4518	485.8311455
4519	485.8051557
4520	485.7928479
4521	485.7693938
4522	485.7649805
4523	485.7503454
4524	485.7306676
4525	485.7078353
4526	485.7043895
4527	485.69374
4528	485.6797613
4529	485.6708301
4530	485.632453
4531	485.6237665
4532	485.6176131
4533	485.6118257
4534	485.6084702
4535	485.5892606
4536	485.5635327
4537	485.5539687
4538	485.5501804
4539	485.519204
4540	485.5154403
4541	485.4969967
4542	485.4532274
4543	485.4050662
4544	485.4003618
4545	485.3982809
4546	485.3942768
4547	485.3752664
4548	485.369253
4549	485.3622695
4550	485.303922
4551	485.2529373
4552	485.2479231
4553	485.2276372
4554	485.2207291
4555	485.2003172
4556	485.1566223
4557	485.1511184
4558	485.1396794
4559	485.1106871
4560	485.1024141
4561	485.0844281
4562	485.0611638
4563	485.0514323
4564	485.0176911
4565	485.0099359
4566	485.0030949
4567	484.9806159
4568	484.9784873
4569	484.9647594
4570	484.9516532
4571	484.944115
4572	484.9284669
4573	484.9187523
4574	484.9048869
4575	484.893564
4576	484.8775346
4577	484.8470137
4578	484.837299
4579	484.8213025
4580	484.7888687
4581	484.7702691
4582	484.7629093
4583	484.7463514
4584	484.7397704
4585	484.7126806
4586	484.7050519
4587	484.694263
4588	484.6790648
4589	484.6680544
4590	484.5945124
4591	484.5795406
4592	484.5631394
4593	484.5504188
4594	484.5431815
4595	484.5329665
4596	484.5202591
4597	484.508323
4598	484.4889174
4599	484.4850688
4600	484.4440904
4601	484.3726203
4602	484.3704084
4603	484.3588266
4604	484.3419576
4605	484.3360249
4606	484.3039492
4607	484.2907992
4608	484.2728448
4609	484.264616
4610	484.2458107
4611	484.2270427
4612	484.2082209
4613	484.1997835
4614	484.1856502
4615	484.1672835
4616	484.1587909
4617	484.1545653
4618	484.1395896
4619	484.1293459
4620	484.1015571
4621	484.0837711
4622	484.0547767
4623	484.0400045
4624	484.0292964
4625	484.0247698
4626	484.0031786
4627	483.9899326
4628	483.9818461
4629	483.9624065
4630	483.9377352
4631	483.9161677
4632	483.8883409
4633	483.8861156
4634	483.8744156
4635	483.8690585
4636	483.8673392
4637	483.8577285
4638	483.8482974
4639	483.8404725
4640	483.8206146
4641	483.817106
4642	483.7981771
4643	483.7905685
4644	483.782401
4645	483.7651769
4646	483.7546089
4647	483.7520347
4648	483.7221949
4649	483.6915405
4650	483.6519304
4651	483.6417967
4652	483.6380502
4653	483.6340555
4654	483.6303573
4655	483.620851
4656	483.6163269
4657	483.6044184
4658	483.5998184
4659	483.5880467
4660	483.5745441
4661	483.5687072
4662	483.5519953
4663	483.5432018
4664	483.5241173
4665	483.4964994
4666	483.4487569
4667	483.4185422
4668	483.401576
4669	483.3962005
4670	483.3850859
4671	483.3589374
4672	483.3410797
4673	483.3307843
4674	483.3259349
4675	483.3068806
4676	483.2931053
4677	483.2666697
4678	483.2497088
4679	483.2389032
4680	483.1918983
4681	483.172777
4682	483.168676
4683	483.1658363
4684	483.1575092
4685	483.1537047
4686	483.0925926
4687	483.083658
4688	483.0806857
4689	483.0633161
4690	483.0432176
4691	483.0353012
4692	483.0195258
4693	483.0028216
4694	482.9969164
4695	482.9918378
4696	482.987527
4697	482.9449876
4698	482.9339349
4699	482.9225649
4700	482.9205103
4701	482.9121226
4702	482.9028114
4703	482.8983064
4704	482.886143
4705	482.8796348
4706	482.8518874
4707	482.8474133
4708	482.8323775
4709	482.7813009
4710	482.7535662
4711	482.746834
4712	482.7049805
4713	482.6512673
4714	482.6428641
4715	482.6377489
4716	482.6331998
4717	482.6192472
4718	482.6143543
4719	482.6116345
4720	482.5970198
4721	482.5909439
4722	482.5474704
4723	482.5415853
4724	482.5277262
4725	482.4945493
4726	482.4782714
4727	482.4700855
4728	482.4519215
4729	482.4260559
4730	482.3898246
4731	482.3770231
4732	482.3678341
4733	482.3486248
4734	482.3352309
4735	482.3272751
4736	482.2785809
4737	482.2689923
4738	482.2461168
4739	482.2285539
4740	482.2077527
4741	482.196579
4742	482.1924889
4743	482.1708469
4744	482.1444479
4745	482.1303741
4746	482.1262065
4747	482.1145516
4748	482.1021825
4749	482.0754616
4750	482.0641795
4751	482.0495904
4752	482.0422662
4753	482.0056786
4754	481.9887981
4755	481.9777637
4756	481.9574674
4757	481.9532935
4758	481.9410811
4759	481.9317001
4760	481.9098759
4761	481.9048468
4762	481.8867928
4763	481.8805017
4764	481.8602891
4765	481.8568119
4766	481.806442
4767	481.8039799
4768	481.7739399
4769	481.7706796
4770	481.7551144
4771	481.7472339
4772	481.7263265
4773	481.718951
4774	481.7079452
4775	481.6984631
4776	481.6439839
4777	481.6415544
4778	481.6384568
4779	481.6173329
4780	481.5924397
4781	481.5563692
4782	481.5342719
4783	481.5025478
4784	481.4879867
4785	481.482301
4786	481.4778761
4787	481.464143
4788	481.4221346
4789	481.4144876
4790	481.3946335
4791	481.3706683
4792	481.363099
4793	481.3483976
4794	481.337871
4795	481.329256
4796	481.3250588
4797	481.3192272
4798	481.3026238
4799	481.2648779
4800	481.2495196
4801	481.234438
4802	481.1824386
4803	481.1634658
4804	481.1482205
4805	481.1286531
4806	481.106757
4807	481.0847422
4808	481.0777608
4809	481.0746849
4810	481.0645586
4811	481.012116
4812	480.9986922
4813	480.9912615
4814	480.966627
4815	480.9536621
4816	480.9431608
4817	480.9366437
4818	480.9246661
4819	480.9138002
4820	480.8806287
4821	480.8756736
4822	480.8232274
4823	480.7534914
4824	480.747811
4825	480.7411435
4826	480.733627
4827	480.6591072
4828	480.6389974
